,United Kingdom,United Arab Emirates,Turkey,Switzerland,Sweden,Spain,Slovenia,Portugal,Netherlands,Mexico,Lithuania,Kuwait,Ireland,Hungary,Germany,France,Finland,Denmark,Colombia,Chile,Bulgaria,Belgium,Austria,Saudi Arabia,Romania,Paraguay,Norway,Israel,Greece,Estonia,Czech Republic,Uruguay,Ukraine,Tunisia,Taiwan,South Korea,South Africa,Slovakia,Singapore,Puerto Rico,New Zealand,Malaysia,Latvia,Japan,Italy,Croatia,Canada,Brazil,Australia,Argentina,Lebanon,Jordan,China
,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values,values
121,91017.4,2351.52,30536.8,12381.45,22411.74,48779.94,2186.25,7474.73,37947.96,3655.27,1171.61,2923.66,12681.11,6111.49,101834.88,108079.16,9444.81,10318.86,5686.52,1388.35,2944.95,25936.94,14049.62,9945.21,10061.77,0,12878.67,8995.12,-0.01,532.36,6139.83,429.96,219.08,0,6374.93,15878.94,2320.51,3286.89,212.8,3471.54,4843.15,332.37,505.03,91994.82,39747.46,0,78236.6,70031.1,25794.67,10947.89,0,0,419.71
122,90689.75,2366.4,28535.62,12127.18,20202.74,58098.79,2209.57,7489.64,37750.03,3718.98,1163.64,2929.65,12719.7,6170.95,100107.22,93614.26,8615.3,10270.44,5772.7,1574.86,2957.95,23835.83,13599.97,10099.32,10148.26,0,13215.54,9378.96,-0.01,530.94,6159.52,439.19,222.1,0,6566.22,16023.1,2342.28,3325.39,212.53,3471.18,4679.91,339.6,510.94,92459.49,40017.92,0,73128.79,70511.22,26490.38,11238.03,0,0,266.34
123,88063.93,2382.84,26300.48,13511.65,23162.42,56911.08,2214.09,7510.58,37770.31,3853.83,1170.25,2945.63,12756.7,6189.62,99973.58,104831.14,16481.36,10318.32,5755.32,1492.46,3132.14,26101.63,15002.26,10199.51,10129.24,0,13630.76,9483.39,-0.01,534.18,6154.64,451.17,217.75,0,6720.55,16134.19,2362.36,3308.56,220.42,3471.15,5116.61,353,511.8,92826.74,39500.6,0,83229.13,71052.94,29301.23,11389.03,0,0,319.61
124,88303.39,2365.86,29218.33,11198.48,21711.84,59797.65,2227.48,7534.06,38221,3979.84,1173.73,2965.24,12886.17,6236.89,100294.58,111172.04,6562.15,10357.68,5914,1554.26,3297.65,26075.49,14301.95,10329.58,10181.2,248.45,12955.52,9497.24,4271.32,572.02,6203.54,458.14,211.97,0,6827.09,16249.49,2382.96,3414.26,221.14,3470.91,5191.58,364.64,510.93,86823.15,43852.31,0,79227.1,71972.34,29302.05,11508.75,0,0,157.24
125,91208.95,2372.05,30238.28,11018.75,22221.13,50607.69,2253.15,7552.56,38151.92,3948.14,1171.84,2990.06,13010.79,6257.61,102227.97,98560.12,6689,10329.02,5967.04,2013.4,3307.59,24583.75,14182.27,10435.79,10248.87,252.71,13933.44,9090.82,4475.99,573.5,6278.56,463.58,213.23,0,6907.15,16336.29,2398.94,3470.44,220.76,3471.95,5296.49,374.11,520.35,86156.92,39329.2,0,82870.44,72539.52,29046.59,11710.75,0,0,131.25
126,93874.98,2387.81,31065.72,12963.64,24079.56,51288,2265.84,7600.86,38458.39,3904.29,1173.34,3016.59,13129.52,6276.44,102375.18,108635.35,10614.75,10332.48,6026.94,1592.67,3521.99,27637.87,15979.58,10544.85,10310.08,258.2,13263.72,9969.13,4704.43,588.48,6379.25,471.28,211.59,0,6986.76,16466.32,2425.78,3541.17,221.35,3818.49,5290.68,389.56,517.6,97984.96,44119.4,0,84218.74,72683.44,29897.13,11875.89,0,0,341.19
127,96705.52,2397.23,31163.73,12443.88,22854.27,60068.62,2285.04,7647.11,38940.4,4240.17,1173.11,3054.19,13207.38,6279.75,107062.58,118424.43,8972.39,10369.87,6052.69,1630.4,3650.83,28138.25,16287.39,10685.07,10414.35,265.09,11686.42,9494.8,4900.76,591.85,6462.79,482.09,211.53,0,7044.98,16548.46,2455.44,3603.91,221.97,3421.91,5537.87,395.32,517.28,99579.18,42160.2,0,85634.05,73774.87,31113.14,12020.7,0,0,311.06
128,97393.68,2410.75,28759.83,11632.37,22750.3,54834.72,2315.54,7689.72,39236.63,4430.59,1176.83,3096.44,13275.96,6305.9,106201.74,96690.51,10064.97,10288.22,6151.82,1667.6,3737.52,25050.29,14140.52,10808.61,10472.23,268.08,15330.08,9468.24,5078.14,599.45,6575.53,496.04,215.21,0,7259.18,16481.03,2479.14,3655.44,219.39,3993.76,5283.93,405.22,551.72,100912.16,42359.73,0,84584.34,74809.92,29372.44,11973.11,0,0,391.66
129,98923.47,2429.29,30144.3,13605.8,24071.45,51359.46,2330.29,7742.26,39215,4580.19,1162.76,3131.88,13418.41,6340.12,106344.37,108978.27,10949.88,10284.14,6227.39,1705.7,3909.02,26864.49,15602.7,10942.29,10437.57,272.93,12231.53,9863.58,5244.94,98.47,6638.11,521.8,215.63,0,6898.32,16495.1,2511.63,3723.82,228.8,3504.43,5451.9,416.12,573.57,92756.66,44956.48,0,86436.58,75613.56,30180.92,12040.08,0,0,372.52
130,98214.86,2431.61,28963.16,12687.28,24067.53,62197.09,2335.01,7759.68,39586.6,4645.28,1166.11,3172.03,13567.94,6619.55,104358.18,110341.01,9691.26,10282.36,6282.49,1123.91,3919.62,27766.84,15741.27,11078.21,10094.81,280.65,13344.95,10501.88,5430.57,98.34,6701.24,542.45,206.2,0,6810.56,16670.75,2549.39,3790.79,232.94,3705.21,5458.77,420.07,606.3,103334.13,40630.78,0,87968.84,76414.41,31053.09,9899.45,0,0,344.08
131,98854.86,2442.41,31883.28,12334.85,23091.61,50807.85,2355.05,7793.81,39912.18,4731.89,1167.72,3208.87,13726.51,6689.4,107883.18,105109.56,10926.15,10301.08,6332.95,1657.31,3935.21,25900.58,14797.65,11075.22,10135.86,291.88,15459.29,10103.97,5444,626.24,6769.05,551.99,208.15,0,6805.04,16919.5,2563.07,3839.8,239.86,3913.04,5613.6,443.85,607.62,112139.97,42617.11,0,88354.31,76640.92,30810.59,10160.25,0,0,286.96
132,98861.74,2462.04,32485.71,13022.82,24769.91,56860.84,2376.01,7819.36,40186.39,5059.87,1166.01,3243.02,13937.37,6765.02,111276.19,111625.69,11175.89,10309.54,6386.92,1686.88,4078.24,29088.3,16267.71,11193.96,10189.62,298.98,13481.53,9866.29,5601.24,626.52,6830.83,560.96,207.59,0,6664.78,17122.46,2610.11,3982.53,244.52,3970.77,6475.53,333.14,619.95,86501.23,43201.86,0,93674.26,76747.7,34694.54,10415.89,0,0,242.26
133,97048.06,2475.28,34276.04,12592.95,23576.59,53443.87,2390.77,7279.99,40140.36,5101.32,1205.02,3271.24,13950.63,6807.53,108401.45,111049.22,9485.88,10314.9,6468.95,1730.23,4260.6,25765.18,14548.3,11309.31,10424.22,305.85,13893.43,10312.04,5752.04,602.67,6882.95,569.95,240.63,0,6625.89,17270.31,2750.74,4117.51,242.86,3913.31,5234.63,337.82,636.15,104123.94,43836.7,0,86528.32,77066.85,28425.39,11240.34,0,0,261.23
134,97596.74,2491.2,31507.73,12583.31,23110.38,60887.06,2407.53,7306.77,40255.64,5116.1,1245.45,3298.98,14013.6,6839.2,107554.41,107486.16,9888.5,10316.4,6504.06,1757.73,4340.01,25696.7,14878.88,11383.16,10508.6,315.33,14265.96,10540.27,5911.54,624.53,7036.94,579.94,246.6,585.89,6658.27,17413.43,2774.06,4129.25,245.22,3930.75,5645.09,357.43,646.61,99934.36,44413.66,0,87283.22,76902.19,29882.78,10003.63,0,0,239.79
135,97176.82,2505.42,33568.51,13694.08,24375.63,59491.69,2407.58,7345.42,39946.88,5021.4,1270.52,3337.11,14057.74,6857.2,105764.3,115032.13,17462.47,10320.42,6557.43,1818.46,4489.43,27322,14879.03,11475.67,10657.53,323.04,13883.86,10511.37,6057.76,620.87,6843.17,590.4,250.92,591.33,6749.6,16885.36,2803.03,4133.67,251.05,3885.13,6040.13,367.23,653.67,113960.11,43982.41,0,90753.12,77551.88,29410.71,11345.51,0,0,282.28
136,98907.92,2504.13,34845.92,12742.64,24347.95,61024.84,2428.18,7392.57,39965.95,5036.46,1267.48,3387.51,14134.3,6887.58,109879.5,112236.04,7062.28,10273.04,6649.25,1902.43,4501.47,26770.68,15369.87,11544.57,10686.67,332.56,14196.19,10513.21,6210.79,653.96,6905.1,594.21,250.64,595.73,7021.56,16960.32,2831.53,4230.88,251.3,3470.27,5891.47,374.35,661.71,89563.09,44918.47,0,89659.28,77992.35,33565.41,11654.56,0,0,211.68
137,98717.28,2516.52,33651.46,11758.39,25185.59,51910.54,2447.45,7353.14,40106.38,5183.79,1270.79,3438.35,14224.91,6913.18,110664.32,115757.65,7570.64,10272.27,6707.84,1930.54,4511.28,27613.76,15464.55,11603.18,10774.66,324.91,15015.22,10354.61,6343.2,661.55,6901.86,594.18,255.85,600.13,6867.84,17091.37,2853.32,4281.36,250.23,3943.72,6137.85,355.77,693.01,90163.71,42119.33,0,94208.2,78728.35,32613.55,11063.98,0,235.29,317.46
138,95440.51,2528.77,34199.29,13879.96,26051.47,57767.52,2462.89,7400.66,40211.04,5213.92,1268.44,3483.94,14393.96,6927.17,112548.23,115983.2,10918.09,10275.29,6781.46,1853.66,4593.27,28018.83,16385.33,11692.3,10808.47,321.72,13049.18,10464.1,6485.95,667.21,6986.19,607.4,289.73,605.66,7061.3,17216.28,2876.99,4331.81,252.73,3375.74,5964.51,335.38,692.13,107609.75,47631.32,0,94811.71,79849.91,31610.12,11778.62,0,239.72,312.16
139,91800.73,2545.37,37012.69,12839.1,23511.89,60943.35,2467.97,7447.01,40265.17,5413.51,1267.72,3498.39,14524.48,6949.48,113468.63,116593.06,9589.74,10285.81,6791.11,1883.21,4665.97,26745.8,15712.55,11795.74,10985.69,329.07,16916.06,10519.1,6619.11,682.69,7073.27,614.3,331.29,608.75,7245.52,17338.19,2903.55,4363.51,252.69,3811.34,5941.92,347.64,713.79,102842.18,44979.65,0,90880.92,80153.48,31284.07,12528.24,0,252.66,328.04
140,93529.48,2579.48,31695.29,13821.14,25886.79,55715.71,2480.49,7496.17,40211.36,5615.34,1260.15,3520.53,14649.6,6964.88,115645.45,113975.32,10524.1,10312.11,6861.41,1839.58,4706.71,26763.95,15279.49,11899.6,11055.21,336.49,13704.79,10580.11,6819.5,687.53,7154.33,625.5,332.67,616.17,7629.14,17429.09,2657.94,4381.7,259.47,3969.77,6493.28,369.57,724.06,103029.93,43623.58,0,97292.22,81476.81,33814.78,11715.6,0,259.04,325.4
141,97876.03,2597.38,35435.9,13911.63,25082.07,52037.43,2493.49,7611.16,40253.2,5911.72,1256.03,3545.09,14818.02,7035.3,116032.45,115332.52,11768.31,10332.26,6930.93,1811.29,4682.12,27999.35,16009.84,11988.87,11086.84,345.71,14004.51,10762.19,7068.27,694.62,7218.81,640.08,335.53,619.36,7645.56,17551.22,2660.35,4474.91,257.43,3681.88,6008.37,548.05,745.16,98370.75,45160.84,0,93119.85,82456.68,30962.74,12143.4,0,265.33,349.54
142,101376.47,2611.72,34430.25,12896.79,25975.35,64902.12,2499.93,7691.44,40295.26,6057.24,1261.09,3583.52,15004.54,7101.51,115526.64,113303.92,10164.87,10304.33,6982.82,1877.62,4758.16,27613.08,15724.36,12064.34,11203.9,352.98,14803.28,10796.92,7262.68,692.91,7297.55,649.11,335.14,623.58,7774.4,17664.84,2925.33,4540.17,277.39,3805.68,5952,549.15,747.68,107569.23,42650.39,0,95416.87,82899.27,32341.01,11898.32,0,269.08,348.48
143,100660.56,2626.77,37489.32,13863.06,26704.57,54943.5,2511.52,7765.19,40549.47,6261.93,1261.84,3621.29,15174.55,7172.31,117493.49,116687.06,12064.5,10316.06,7059,1892.05,4678.04,28006.94,15580,12134.77,11240.98,359.67,15533.21,10939.66,7287.4,694.8,7333.64,669.61,336.47,627.8,7843.89,17802.18,2949.07,4603.65,278.76,4031.19,6478.06,550.29,753.94,98618.5,45538.31,0,96908.14,83516.01,32093.42,11121.42,0,263.34,223.53
144,100902.31,2648.81,39557.37,13537.94,26973.22,60229.92,2523.57,7849.32,40878.46,6464.87,1260.46,3648.97,15368.83,7241.76,119808.51,109386.94,11829.68,10539.76,7130.49,1904.74,4739.73,28768.56,14585.27,12225.97,11309.5,369.94,12703.5,11137.41,7439.1,704.11,7570.62,678.96,337.84,633.91,7862.54,17914.31,2972.85,4668.33,280.2,3719.8,7140.51,365.74,755.19,111836.74,46036.56,0,98708.95,83900.54,35219.59,11719.55,1086.95,271.59,238.52
145,103583.17,2670.45,37830.77,13886.35,26976.13,54358.58,2530.14,7958.26,41093.91,6733.88,1261.65,3675.43,15458.3,7396.43,120467.97,123410.45,10357.7,10637.42,7217.15,1942.97,4874.85,28573.37,15644.04,12348.73,10765.82,374.98,15853.57,11293.6,7615.91,707.02,7611.94,742.29,356.51,637.45,7920.27,18038.49,3296.41,4716.1,280.34,4373.76,5913.34,277.03,764.93,103251.61,45752.28,0,92212.95,84655.26,31318.01,11340.68,1011.54,274.22,246.5
146,104389.77,2682.1,37793.35,14224.69,24883.93,61753.75,2541.34,8070.05,41326.34,6899.27,1276.55,3698.95,15547.11,7461.56,117251.76,108297.86,11373.4,10725.28,7293.52,1943.35,3883.94,26693.07,14037.56,12455.34,10847.9,387.88,14883.83,11458.71,7838.45,713.16,7713.05,753.18,372.18,637.96,7975.59,18119.62,3311.59,4783.37,281.12,3886.01,5811.44,493.18,770.69,95448.83,47094.52,0,85395.72,85125.51,29763.94,11137.3,1134.68,287.12,237.53
147,106926.74,2701.07,36898.74,15252.31,27839.06,62372.4,2545.54,8180.83,41173.4,7003.77,1292.12,3732.88,15567.31,7522.59,118736.42,122664.94,17466.51,10823.95,7367.1,1944.33,4356.04,29410.77,15683.55,12584.98,10882.81,397.68,14735.85,11619.37,7997.53,712.81,7731.12,737.17,384.23,641.83,8067.05,18343.73,3358.15,4835.86,278.84,3900.89,6750.23,342.71,776.62,119463.05,46790.98,0,95118.38,85727.98,30140.32,11892.55,1170.56,289.47,267.96
148,106917.03,2682.23,38362.94,13164.03,25021.41,66879.43,2535.58,8298.39,41468.07,7424.92,1307.8,3767.31,15721.3,7595.99,117992.25,115041.94,6271.25,10654.52,7422.02,2184.51,4169.26,27157.51,15693.73,12708.16,10961.78,417.54,15194.99,11726.94,8126.16,733.12,7787.18,761.95,384.74,647.54,8125.6,18565.82,3394.93,4927.24,279.91,3812.54,6491.42,463.48,789.32,92244.05,47255.5,0,88914.43,86240.11,35153.65,11697.6,1218.59,292.77,298.76
149,110548.67,2704.28,36994.48,12431.35,29247.61,56405.07,2530.9,8418.12,41424.63,7710.79,1312.82,3806.05,15847.9,7745.15,124464.89,127590.76,6448.82,10703.71,7495.27,2133.55,4194.65,29544.54,17915.2,12883.14,11020.96,423.89,15499.91,11826.31,8215.95,732.52,7875.9,767,384.92,652.87,8197.1,18777.72,3428.42,4994.61,279.29,3869.11,7065.6,426.62,808.77,91342.01,44199.15,0,97827.78,86931.35,35378.12,12303.21,1305.61,301.35,361.55
150,111703.89,2727.78,41215.35,14837.48,29342.3,62382.86,2539.01,8553.48,41844.97,7650.19,1349.3,3846.15,15928.66,7745.82,123763.82,123082.82,9959.67,10761.25,7587.52,2181.02,4220.31,30120.35,16083.63,12957.24,11089.8,427.24,14138.64,11938.86,8313.4,715.82,7933.04,761.29,388.7,657.86,8254.86,19016.61,3355.23,5051.5,298.99,3797.92,6573.59,465.39,829.92,113818.83,48478.06,0,95936.94,87595.54,33135.16,11251.04,1243,304.66,324.21
151,112122.84,2745.33,36438.09,12761.05,26648.84,64937.36,2547.94,8692.83,42057.17,9175.22,1402.7,3835.87,16023.79,7807.98,127404.84,125270.92,10249.09,10801.12,7691.58,2215.2,4322.11,29062.18,16830.93,13187.26,11134.34,429.88,13713.75,11997.35,8662.3,733.11,7846,766.48,389.76,661.34,8332.2,19196.49,3395.8,5104.08,297.88,3525.58,6704.7,388.51,835.33,105812.93,48071.15,0,94681.64,88177.86,33752.87,11373.75,1261.82,309.31,295.87
152,112063.07,2718.52,40426.07,14996.41,29588.91,59021.15,2560.07,8827.94,41609.74,9487.39,1461,3871.22,16123.09,7849.19,126365.16,119083.65,11642.45,10840.05,7789.26,2376.34,4429.1,29474.64,17065.61,13233.79,11222.62,434.83,17012.59,12043.81,8971.07,754.54,7895.69,765.3,389.32,671.75,8399.07,19378.2,3437.33,5191.72,298.41,4054.92,6992.22,492.21,840.17,97124.54,47730.81,0,97621.39,88458.27,35453.69,12594.57,1326.86,317.85,323.58
153,109951.07,2725.98,38235.04,14185.38,27443.43,56745.36,2564.44,8969.73,41582.37,10097.92,1448.82,3892.52,16258.86,7895.09,125773.55,119567.07,11922.33,10880.72,7884.95,2472.66,4323.64,29077.09,15967.1,13249.96,11301.74,429.64,12926.97,12073.17,9267.44,754.29,7944.55,782.72,391.04,678.99,8490.85,19517.09,3463.19,5261.09,0,3589.15,6538.96,614.24,843.02,108992.27,46397.91,0,91843.03,89107.2,32359.55,12112.89,1419.88,325.23,344
154,112282.64,2732.38,38900.34,14426.79,29231.3,66388.63,2567.62,9108.71,41994.21,11085.06,1505.96,3912.27,16398.99,7936.03,124827.72,130426.94,11814.09,10946.37,7959.15,2472.69,4446.11,30880.66,18121.45,13266.63,11358.49,443.47,18296.9,12110.28,9523.73,752.35,7964.37,787.35,389.15,685.85,8561.38,19686.09,3504.23,5298.84,0,3957.51,6969.11,535.29,846.62,107524.22,48186.85,0,97085.87,89714.62,35681.19,12611.84,1414.04,324.83,410.59
155,115027.33,2816.02,40284.15,14782.13,29082.85,57239.77,2575.49,9247.82,42236.97,11368.63,1478,3938.13,16546.56,7964.61,127587.71,123810.1,12746.78,11006.98,8028.72,2595.04,4458.61,29798.13,17564.6,13278.55,11423.68,443.54,17604.43,12135.47,9564.48,752.1,7976.4,793.48,390.73,688.21,8682.07,19874.21,3559.6,5348.53,0,3914.13,7392.56,434.19,868.27,109586.62,47129.81,0,97947.94,90383.73,35560.09,12833.69,1402.47,329.15,313.31
156,115321.26,2829.77,40359.81,14198.92,28731.65,64935.76,2585.88,9362.4,42451.4,12321.62,1490.51,3957.52,16715.11,8016.42,129209.62,119235.74,11659.57,11076.48,8112.28,2893.31,4523.76,30099.88,17716.34,13303.87,11479.5,418.64,15725.63,12169.34,9735.37,752.95,7921.48,807.02,391.05,688.6,8799.95,20023.4,3583.28,5396.2,304.08,3732.49,7383.04,486.88,880.37,102764.19,48305.71,0,96565.79,90722.95,35523.33,12468.73,1418.65,332.83,255.8
157,117546.35,2847.05,41096.1,14205.97,30868.54,58813.57,2590.41,9410.21,42605.72,12945.42,1510.87,3975.03,16763.11,8045.25,131150.39,137525.9,11952.56,11148.09,8179.23,2971.21,4626.8,30365.6,18931.29,13325.98,11533.49,425.07,17147.69,12204.42,10024.72,753.22,7822.63,805.35,403.19,690.38,8780.7,20232.44,3404.36,5450.35,303.29,4034.32,6972.79,489.34,884.14,108810.41,48744.67,0,96191.49,91700.96,34906.86,12038.48,1430.25,334.26,310.01
158,115389.92,2866.79,41058.46,15059.36,27117.96,62674.71,2600.88,9457.15,42848.55,13449.36,1462.58,3984.06,16832.62,8081.36,125436.55,116058.84,12675.74,11214.44,8263.35,3216.14,4433.5,28016.5,16342.08,13349.98,11584.79,435.79,16461.63,12239.64,10325.04,754.78,7877.49,807.84,427.95,695.02,8912.09,20443.83,3276.46,5483.37,304.83,2276.14,6508.33,488.27,892,101404,50505.91,0,87494.82,91753.32,32260.56,11236.02,1449.13,342.32,302.07
159,117584.68,2868.26,42206.6,15011.05,29871.03,67991.73,2616.19,9493.5,43120.25,13410.98,1487.51,4005.04,16924.2,8113.54,124875.35,126470.26,12688.67,11277.84,8314.68,3215.82,4749.91,31074.53,17031.22,13477.27,11646.29,444.4,17537.49,12281.25,10595.89,796.56,7881.69,818.53,428.74,693.34,8999.42,21501.42,3423.2,5585.52,358.59,3605.45,7084.95,563.44,901.01,120909.99,50730.43,0,94262.11,92013.64,34445.84,13613.62,1445.65,339.51,367.29
160,117088.5,2836.68,41734.6,14394.69,29803.68,70616.65,2629.59,9554.81,43317.27,13768.19,1512.45,4070.76,16997.46,8143.21,124302.01,124816.71,14244.21,12039.25,8363.3,3370.25,4710.01,28756.45,18623.08,13615.28,11709.39,377.47,17793.29,12437.47,10827.81,795.62,7908.62,823.14,431.29,694.37,9060.77,21746.6,3429.37,5669.6,358.48,3330.45,7263.1,565.88,894.04,93947.71,50292.96,0,93861,92267.16,34976.01,11909.03,1497.63,341.28,260.61
161,117819.52,2847.43,40889.8,13311.47,32653.55,56817.49,2639.18,9553.21,43571.96,13821.28,1537.83,4104.38,17099.91,8175.63,127511.2,128804.92,9272.21,12122.29,8445.68,3412.4,4856.22,30944.23,18496.04,13748.86,11769.42,389.26,17422.61,12583.61,11063.29,775.4,7887,825.73,431.29,694.56,9133.35,21994.1,3556.7,5784.04,359.35,4097.44,7933.82,569.11,905.56,97948.66,47676.93,0,99893.51,93016.73,34113.35,12806.91,1521.25,351.64,446.61
162,117819.67,2840.46,44945.48,14777.76,31361.73,66352.87,2655.25,9631.23,44201.87,13650.25,1555.66,4134.06,17175.38,8212.85,129130.89,124451.9,12770.1,12214.3,8508.85,3412.74,4833.18,30814.87,18826.29,13831.16,11818.31,400.15,18248.13,12722.71,11354.63,783.54,7875.27,831.13,434.16,690.14,9218.6,22410.8,3490.05,5846.19,368.04,3682.32,7110.75,506.62,946.97,106611.91,50759.86,947.01,96427.48,93594.64,37304.09,12894.24,1557.7,349.08,458.85
163,119397.52,2852.82,43144.52,14083.59,31055.8,65303.92,2669.9,9820.32,44907.55,15692.6,1572,4162.54,17248.45,8282.92,131648.21,138829.59,12827.81,12361.51,8578.61,3604.31,4916.31,31254.85,19176.71,13902.76,11871.98,407.7,16179.91,12425.56,11606.72,794.41,7885.54,834.1,426.8,692.2,9198.15,22444.09,3560.96,5931.47,368.07,3267.25,7442.55,585.96,946.22,119578.61,50644.22,951.65,100021.01,94034.32,37301.89,13456.16,1604.06,351.2,454.24
164,120218.14,3361.7,44146.72,15498,33311.25,62339.1,2680.35,9909.17,45282.14,16010.54,1582.11,4185.71,17294.17,8264.94,133453.57,123662.26,12906.98,12434.21,8650.02,3660.64,4959.51,31434.35,18120.56,13947.03,11916.68,418.85,17303.78,12462.31,11831.04,811.15,7880.92,842.38,482.68,693.52,9276.86,22746.98,3454.71,6009.13,368.33,3413.73,7752.98,452.23,912.55,105718.52,50428.14,959.09,102001.56,94878.3,37979.07,13832.19,1648.82,351.32,427.69
165,119827.56,3376.79,44139.11,15211.31,30163.68,64480.24,2691.6,9996.17,45638.72,16092.18,1601.48,4220.44,17380.8,8356.27,131082.7,119203.4,13348.92,12502.63,8821.94,3751.32,4803.52,30408.75,17775.49,13983,11971.08,433.57,15940.18,12493.98,12117.21,809.27,7906.83,854.22,481.41,695.97,9344.74,23045.51,3458.43,6089.33,401.87,3584.15,7159.02,436.58,919.08,107751.72,50952.48,972.05,94641.7,94801.58,34200.8,13321.35,1691.79,303.54,488.49
166,120153.56,3389.37,46746.25,14788.9,34065.99,65234.94,2696.93,10191.56,45692.09,16195.55,1611.48,3918.47,17457.69,8523.42,132205.58,139557.73,12823.26,12570.33,9017.69,3844.18,5068.61,33115.1,20999.52,14010.22,12005.05,447.58,21515.04,12520.34,12332.03,813.57,7875.62,864.25,504.01,697.51,9387.34,23321.32,3427.88,6174.51,401.49,3769.57,8113.46,593.35,938.11,109930.87,51359.12,984.4,102624.6,95324.56,38995.3,13598.5,1735.94,302.35,440.83
167,119727.59,3401.99,47409.63,15741.82,33323.96,61840.67,2706.59,10134.44,46110.79,16734.6,1608.77,3951.21,17546.23,8638.64,137904.77,129397.82,13668.81,12643.54,9133.91,3892.29,5155.91,31876.79,20072.21,14028.39,12038.68,459.69,19053.52,12475.16,12385.98,823.51,7848.23,872.38,519.71,703.76,9492.06,23514.14,3591.46,6224.56,399.88,3441.16,7722.42,559.22,947.73,114464.45,52045.89,997.77,103378.25,95854.69,37741.44,13308.18,1740.23,295.95,404.33
168,122628.66,3408.53,47959.75,14803.81,31930.23,66315.92,2718.02,10260.14,46519.01,16366.07,1540.32,3975.49,17637.39,8742.08,138085.41,121847.77,12076.39,12712.65,9252.01,3891.59,5128.74,31803.09,19048.69,14078.9,12069.9,463.24,17728.09,12403.92,12565.75,829.48,7849.66,877.06,520.8,720.13,9555.94,23757.45,3659.4,6298.03,392.81,3786.49,8132.59,433.58,965.83,114028.03,53572.82,1008.21,98456.99,95970.16,37948.47,13307.45,1669.79,301.4,386.23
169,110478.25,3406.22,46611.8,16355,36695.3,64897.27,2730.54,10156.39,47196.22,16206.04,2025.65,4008.58,17712.06,8807.11,136204.04,147393.62,14581.5,12795.21,9247.46,4057.96,5234.84,33415.3,21935.96,14110.44,12092.09,482,19327.57,12375.48,12770.77,837.23,7864.37,876.27,518.88,749.58,9524.6,24009.86,3484.33,6373.09,392.77,4103.98,7538.72,494.79,1058.69,109142.84,53826.84,1018.78,100740.91,94253.65,37416.79,13669.36,1542.98,303.54,435.18
170,108583.36,3412.73,45600.71,15688.33,31464.73,65533.9,2736.65,10245.61,47746.64,18635.79,2125.84,4035.09,17778.28,8895.17,132243.58,119913.23,12991.73,12880.83,9295.21,4096.4,5155.09,31726.42,18169.69,14154.47,12111.49,496.22,18620.9,12353.33,13007.63,836.23,7872.37,880.79,517.59,748.79,9602.4,24241.14,3491.21,6429.62,392.1,3669.99,7090.34,430.99,1066.58,107822.79,55324.28,1032.16,91132.25,94422.82,34958.06,12363.83,1509.36,306.32,315.71
171,107046.86,3416.05,46792.58,15418.61,33650.97,71127.35,2737.59,10289.24,48323.14,19141.86,2179.88,4066.03,17848.92,8964.17,132595.91,127531.43,15868.17,12955.36,9410.19,4138.22,5386.5,32754.37,18684.75,14188.23,12126.27,494.94,20298.92,12398.94,13252.55,843.14,7845.56,886.14,527.34,746.1,9701.47,24361.88,3486.37,6476.29,413.42,4469.37,7546.7,561.24,1080.63,121225.27,55280.2,1035.2,99376.8,94495.54,36576.56,13055.91,1519.54,309.81,449.32
172,105215.98,3420.72,47357,15372.44,34923.83,67321.16,2743.25,10382.62,48933.9,18816.45,2213.04,4097.37,17912.27,9044.47,132561.88,138326.05,13776.58,11656.8,12076.24,4042.45,5424.54,33007.13,21798.92,14271.95,12221.33,453.99,19735.49,12488.49,13679.37,834.28,7877.17,894.43,527.18,749.35,9669.13,24435.39,3554.76,6504.8,413.59,4113.1,7917.31,530.23,1095.47,101987.02,55204.13,1048.5,98248.01,95186.82,38392.1,12907.49,1547.01,305.72,341.79
173,110646.04,3418.46,48138.38,13413.78,37933.96,62924.61,2748.89,10492.69,49563.29,18652.68,2217.11,4136.18,17973.66,9102.17,138313.92,138900.65,10206.28,13093.21,12119.07,4114.52,5448.74,34283.92,22307.08,14274.85,12276.1,468.88,18430.25,12580.59,13850.3,838.87,7932.71,894.41,526.93,753.96,9748.25,24592.87,3554.59,6547.55,414.1,4080.5,8547.31,416.78,1104.99,101318.59,53992.24,1059.83,104680.62,95771.41,39440.39,13476.96,1556.5,355.85,497.86
174,110435.86,3411.88,48622.43,14542.47,35797.25,66870.75,2759.22,10702.36,49935.54,17962.46,2347.14,4171.79,18044.27,9159.36,136324.99,127203.43,11818.34,14806.57,12182.84,4150.33,5487.43,33628.54,20809.44,14313.98,12039.7,478.73,18899.89,12702.49,14003.78,851.28,7925.08,898.21,525.93,752.41,9798.6,24731.91,3550.34,6575.95,465.78,3997.6,7444.59,339.1,1118.71,117240.81,55567.87,1111.95,98299.32,95800.06,35224.89,13414.73,1606.84,360.84,575.98
